Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,21,35,10000,10000,0
T1,100,905,1508,10000,10000,0
T2,100,377,627,10000,10000,0
T3,100,621,1035,10000,10000,0
T4,100,587,977,10000,10000,0
T5,100,36,59,15000,15000,0
T6,100,1,1,15000,15000,0
T7,100,511,851,20000,20000,0
T8,100,865,1441,25000,25000,0
T9,100,293,488,25000,25000,0
T10,100,260,432,30000,30000,0
T11,100,833,1388,35000,35000,0
T12,100,56,93,35000,35000,0
T13,100,777,1295,50000,50000,0
T14,100,5222,8703,50000,50000,0
T15,100,86,143,95000,95000,0
