Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,500,832,15000,15000,0
T1,100,962,1602,20000,20000,0
T2,100,467,778,20000,20000,0
T3,100,1068,1780,20000,20000,0
T4,100,306,509,20000,20000,0
T5,100,761,1267,20000,20000,0
T6,100,192,320,20000,20000,0
T7,100,626,1042,30000,30000,0
T8,100,3369,5615,30000,30000,0
T9,100,879,1465,30000,30000,0
T10,100,224,373,40000,40000,0
T11,100,795,1324,40000,40000,0
T12,100,632,1053,45000,45000,0
T13,100,581,967,85000,85000,0
T14,100,2223,3704,90000,90000,0
T15,100,2297,3827,90000,90000,0
