Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,629,1047,15000,15000,0
T1,100,847,1411,15000,15000,0
T2,100,4,6,15000,15000,0
T3,100,438,729,20000,20000,0
T4,100,2124,3540,25000,25000,0
T5,100,323,537,30000,30000,0
T6,100,207,344,30000,30000,0
T7,100,699,1165,35000,35000,0
T8,100,18,30,35000,35000,0
T9,100,1421,2367,35000,35000,0
T10,100,234,390,45000,45000,0
T11,100,159,265,45000,45000,0
T12,100,1532,2552,45000,45000,0
T13,100,3675,6124,50000,50000,0
T14,100,3000,5000,70000,70000,0
T15,100,3131,5217,85000,85000,0
