Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,83,137,10000,10000,0
T1,100,222,370,10000,10000,0
T2,100,190,316,10000,10000,0
T3,100,77,127,10000,10000,0
T4,100,93,154,15000,15000,0
T5,100,354,589,15000,15000,0
T6,100,733,1221,20000,20000,0
T7,100,47,77,20000,20000,0
T8,100,676,1126,25000,25000,0
T9,100,1637,2727,25000,25000,0
T10,100,2023,3371,25000,25000,0
T11,100,1456,2426,30000,30000,0
T12,100,257,428,35000,35000,0
T13,100,3263,5437,50000,50000,0
T14,100,970,1616,50000,50000,0
T15,100,3236,5393,80000,80000,0
