Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,33,54,10000,10000,0
T1,100,361,601,10000,10000,0
T2,100,1392,2320,10000,10000,0
T3,100,592,986,15000,15000,0
T4,100,5,8,15000,15000,0
T5,100,236,393,25000,25000,0
T6,100,452,753,30000,30000,0
T7,100,661,1101,30000,30000,0
T8,100,365,607,30000,30000,0
T9,100,2953,4921,40000,40000,0
T10,100,2187,3644,50000,50000,0
T11,100,470,783,60000,60000,0
T12,100,458,763,70000,70000,0
T13,100,834,1389,75000,75000,0
T14,100,4493,7487,80000,80000,0
T15,100,313,521,80000,80000,0
