Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5840,9732,10000,10000,0
T1,100,466,776,10000,10000,0
T2,100,260,432,15000,15000,0
T3,100,4622,7702,15000,15000,0
T4,100,2990,4982,20000,20000,0
T5,100,2441,4067,25000,25000,0
T6,100,2214,3690,25000,25000,0
T7,100,2747,4578,25000,25000,0
T8,100,10485,17475,30000,30000,0
T9,100,131,217,35000,35000,0
T10,100,4714,7856,40000,40000,0
T11,100,19272,32119,60000,60000,0
T12,100,1419,2365,70000,70000,0
T13,100,13928,23212,75000,75000,0
T14,100,40807,68011,90000,90000,0
T15,100,2424,4040,90000,90000,0
