Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,423,704,10000,10000,0
T1,100,2954,4922,10000,10000,0
T2,100,3292,5486,10000,10000,0
T3,100,174,290,10000,10000,0
T4,100,341,568,15000,15000,0
T5,100,2829,4715,15000,15000,0
T6,100,1490,2482,20000,20000,0
T7,100,7225,12041,20000,20000,0
T8,100,11943,19904,25000,25000,0
T9,100,1997,3328,30000,30000,0
T10,100,11867,19778,35000,35000,0
T11,100,2047,3411,50000,50000,0
T12,100,782,1303,70000,70000,0
T13,100,17219,28698,80000,80000,0
T14,100,5716,9526,80000,80000,0
T15,100,26144,43572,80000,80000,0
