Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3629,6048,10000,10000,0
T1,100,2927,4878,10000,10000,0
T2,100,1112,1852,15000,15000,0
T3,100,5513,9188,20000,20000,0
T4,100,2139,3565,20000,20000,0
T5,100,8412,14019,20000,20000,0
T6,100,2019,3365,30000,30000,0
T7,100,258,430,35000,35000,0
T8,100,756,1260,35000,35000,0
T9,100,13572,22620,35000,35000,0
T10,100,6428,10713,40000,40000,0
T11,100,4083,6805,45000,45000,0
T12,100,8505,14175,50000,50000,0
T13,100,15018,25030,50000,50000,0
T14,100,4466,7443,50000,50000,0
T15,100,4676,7793,90000,90000,0
