Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,978,1629,10000,10000,0
T1,100,2334,3889,10000,10000,0
T2,100,3677,6127,10000,10000,0
T3,100,5981,9967,15000,15000,0
T4,100,949,1581,15000,15000,0
T5,100,1584,2639,25000,25000,0
T6,100,13067,21777,25000,25000,0
T7,100,4226,7042,30000,30000,0
T8,100,2803,4671,35000,35000,0
T9,100,134,223,45000,45000,0
T10,100,15661,26101,45000,45000,0
T11,100,14,22,50000,50000,0
T12,100,7046,11742,70000,70000,0
T13,100,2693,4487,70000,70000,0
T14,100,18197,30327,75000,75000,0
T15,100,14359,23931,80000,80000,0
