Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1128,1880,10000,10000,0
T1,100,135,224,10000,10000,0
T2,100,3650,6083,10000,10000,0
T3,100,5467,9111,15000,15000,0
T4,100,2067,3444,20000,20000,0
T5,100,57,94,20000,20000,0
T6,100,7274,12122,25000,25000,0
T7,100,1227,2044,25000,25000,0
T8,100,3459,5764,25000,25000,0
T9,100,13732,22886,30000,30000,0
T10,100,2158,3596,30000,30000,0
T11,100,3520,5866,30000,30000,0
T12,100,18657,31095,35000,35000,0
T13,100,16599,27664,75000,75000,0
T14,100,2434,4056,75000,75000,0
T15,100,488,813,80000,80000,0
