Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3654,6090,10000,10000,0
T1,100,621,1034,10000,10000,0
T2,100,734,1222,10000,10000,0
T3,100,507,844,10000,10000,0
T4,100,1508,2512,15000,15000,0
T5,100,4976,8292,20000,20000,0
T6,100,391,651,20000,20000,0
T7,100,1687,2811,25000,25000,0
T8,100,667,1111,30000,30000,0
T9,100,7611,12685,35000,35000,0
T10,100,14854,24756,35000,35000,0
T11,100,12152,20253,45000,45000,0
T12,100,16188,26979,45000,45000,0
T13,100,5214,8689,70000,70000,0
T14,100,1241,2068,85000,85000,0
T15,100,43303,72171,85000,85000,0
