Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2099,3497,10000,10000,0
T1,100,2296,3826,10000,10000,0
T2,100,267,444,10000,10000,0
T3,100,2150,3582,10000,10000,0
T4,100,1026,1709,15000,15000,0
T5,100,2945,4908,20000,20000,0
T6,100,773,1288,25000,25000,0
T7,100,12507,20844,25000,25000,0
T8,100,13320,22200,30000,30000,0
T9,100,131,218,45000,45000,0
T10,100,15704,26173,50000,50000,0
T11,100,3437,5728,50000,50000,0
T12,100,8574,14290,60000,60000,0
T13,100,2406,4010,60000,60000,0
T14,100,948,1579,65000,65000,0
T15,100,29750,49582,70000,70000,0
