Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,275,457,10000,10000,0
T1,100,190,316,10000,10000,0
T2,100,594,989,10000,10000,0
T3,100,213,354,10000,10000,0
T4,100,2269,3781,10000,10000,0
T5,100,537,894,10000,10000,0
T6,100,374,622,10000,10000,0
T7,100,767,1278,10000,10000,0
T8,100,278,463,15000,15000,0
T9,100,3768,6280,20000,20000,0
T10,100,3172,5286,35000,35000,0
T11,100,239,397,35000,35000,0
T12,100,4047,6744,40000,40000,0
T13,100,311,517,50000,50000,0
T14,100,1793,2988,75000,75000,0
T15,100,255,424,85000,85000,0
