Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,200,333,10000,10000,0
T1,100,100,166,10000,10000,0
T2,100,1397,2328,15000,15000,0
T3,100,884,1473,15000,15000,0
T4,100,329,548,20000,20000,0
T5,100,500,833,20000,20000,0
T6,100,3075,5125,25000,25000,0
T7,100,2123,3538,30000,30000,0
T8,100,57,95,35000,35000,0
T9,100,8178,13629,35000,35000,0
T10,100,410,682,40000,40000,0
T11,100,352,586,55000,55000,0
T12,100,6582,10969,60000,60000,0
T13,100,3360,5600,60000,60000,0
T14,100,1843,3071,75000,75000,0
T15,100,9059,15097,90000,90000,0
