Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,868,1446,10000,10000,0
T1,100,276,459,10000,10000,0
T2,100,995,1657,10000,10000,0
T3,100,1023,1705,10000,10000,0
T4,100,96,160,10000,10000,0
T5,100,1369,2281,10000,10000,0
T6,100,636,1060,10000,10000,0
T7,100,1751,2917,15000,15000,0
T8,100,539,897,15000,15000,0
T9,100,239,397,15000,15000,0
T10,100,485,808,20000,20000,0
T11,100,169,281,25000,25000,0
T12,100,2694,4490,40000,40000,0
T13,100,2727,4544,50000,50000,0
T14,100,3284,5472,65000,65000,0
T15,100,4032,6719,65000,65000,0
