Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,764,1272,10000,10000,0
T1,100,15,25,10000,10000,0
T2,100,1896,3159,10000,10000,0
T3,100,89,147,10000,10000,0
T4,100,2500,4166,15000,15000,0
T5,100,111,184,15000,15000,0
T6,100,3014,5023,20000,20000,0
T7,100,1869,3114,20000,20000,0
T8,100,32,52,20000,20000,0
T9,100,1016,1692,30000,30000,0
T10,100,2850,4749,30000,30000,0
T11,100,1417,2361,30000,30000,0
T12,100,1274,2123,35000,35000,0
T13,100,425,707,55000,55000,0
T14,100,303,504,95000,95000,0
T15,100,3878,6462,95000,95000,0
