Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,67,111,10000,10000,0
T1,100,1606,2676,10000,10000,0
T2,100,263,437,10000,10000,0
T3,100,443,737,15000,15000,0
T4,100,357,595,15000,15000,0
T5,100,216,359,15000,15000,0
T6,100,714,1190,20000,20000,0
T7,100,1184,1973,20000,20000,0
T8,100,1115,1857,20000,20000,0
T9,100,549,914,25000,25000,0
T10,100,4080,6800,35000,35000,0
T11,100,3950,6583,45000,45000,0
T12,100,9523,15871,60000,60000,0
T13,100,5252,8753,75000,75000,0
T14,100,3162,5270,90000,90000,0
T15,100,5527,9211,95000,95000,0
