Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1898,3163,10000,10000,0
T1,100,173,288,10000,10000,0
T2,100,58,96,10000,10000,0
T3,100,1210,2016,10000,10000,0
T4,100,31,51,15000,15000,0
T5,100,760,1266,25000,25000,0
T6,100,1250,2083,25000,25000,0
T7,100,782,1302,25000,25000,0
T8,100,3314,5522,25000,25000,0
T9,100,386,643,25000,25000,0
T10,100,222,369,50000,50000,0
T11,100,1856,3093,50000,50000,0
T12,100,7389,12315,55000,55000,0
T13,100,7164,11940,65000,65000,0
T14,100,5628,9379,75000,75000,0
T15,100,315,524,90000,90000,0
