Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,47,78,10000,10000,0
T1,100,222,370,10000,10000,0
T2,100,120,200,15000,15000,0
T3,100,229,381,20000,20000,0
T4,100,1007,1677,20000,20000,0
T5,100,3,5,25000,25000,0
T6,100,116,192,25000,25000,0
T7,100,1932,3220,25000,25000,0
T8,100,852,1420,30000,30000,0
T9,100,52,86,35000,35000,0
T10,100,10467,17444,35000,35000,0
T11,100,240,400,35000,35000,0
T12,100,374,622,40000,40000,0
T13,100,19114,31856,60000,60000,0
T14,100,2697,4495,75000,75000,0
T15,100,6538,10896,80000,80000,0
