Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,545,908,10000,10000,0
T1,100,135,225,10000,10000,0
T2,100,53,87,10000,10000,0
T3,100,766,1276,10000,10000,0
T4,100,282,469,10000,10000,0
T5,100,1019,1698,15000,15000,0
T6,100,1364,2272,15000,15000,0
T7,100,2244,3739,15000,15000,0
T8,100,293,487,15000,15000,0
T9,100,2660,4432,20000,20000,0
T10,100,1670,2783,25000,25000,0
T11,100,161,267,25000,25000,0
T12,100,624,1039,30000,30000,0
T13,100,3332,5553,40000,40000,0
T14,100,2709,4515,70000,70000,0
T15,100,9475,15791,90000,90000,0
