Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1912,3186,10000,10000,0
T1,100,185,308,10000,10000,0
T2,100,93,154,10000,10000,0
T3,100,702,1169,10000,10000,0
T4,100,464,773,20000,20000,0
T5,100,1831,3051,20000,20000,0
T6,100,1749,2914,20000,20000,0
T7,100,972,1619,30000,30000,0
T8,100,402,670,35000,35000,0
T9,100,972,1620,40000,40000,0
T10,100,2164,3606,40000,40000,0
T11,100,2639,4397,45000,45000,0
T12,100,1821,3034,65000,65000,0
T13,100,8,12,70000,70000,0
T14,100,5408,9012,70000,70000,0
T15,100,14608,24346,80000,80000,0
