Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,842,1402,10000,10000,0
T1,100,442,736,10000,10000,0
T2,100,268,446,15000,15000,0
T3,100,931,1551,15000,15000,0
T4,100,179,298,15000,15000,0
T5,100,859,1431,20000,20000,0
T6,100,2986,4976,20000,20000,0
T7,100,626,1043,20000,20000,0
T8,100,1570,2616,20000,20000,0
T9,100,981,1635,25000,25000,0
T10,100,7350,12249,35000,35000,0
T11,100,3210,5350,40000,40000,0
T12,100,1800,2999,50000,50000,0
T13,100,493,821,50000,50000,0
T14,100,2520,4200,65000,65000,0
T15,100,1674,2789,70000,70000,0
