Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,548,913,10000,10000,0
T1,100,126,209,10000,10000,0
T2,100,469,781,15000,15000,0
T3,100,18,30,20000,20000,0
T4,100,6603,11004,20000,20000,0
T5,100,846,1410,25000,25000,0
T6,100,723,1205,25000,25000,0
T7,100,2069,3447,25000,25000,0
T8,100,2663,4438,25000,25000,0
T9,100,365,607,30000,30000,0
T10,100,1845,3075,45000,45000,0
T11,100,1860,3099,45000,45000,0
T12,100,2214,3690,65000,65000,0
T13,100,2015,3357,70000,70000,0
T14,100,1374,2289,70000,70000,0
T15,100,9140,15232,90000,90000,0
