Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,11,17,10000,10000,0
T1,100,316,526,10000,10000,0
T2,100,1985,3307,10000,10000,0
T3,100,127,211,10000,10000,0
T4,100,868,1446,15000,15000,0
T5,100,1901,3167,20000,20000,0
T6,100,1080,1800,20000,20000,0
T7,100,375,624,25000,25000,0
T8,100,375,625,30000,30000,0
T9,100,24,39,30000,30000,0
T10,100,20,33,30000,30000,0
T11,100,4151,6918,40000,40000,0
T12,100,2120,3533,40000,40000,0
T13,100,1568,2613,60000,60000,0
T14,100,12672,21120,60000,60000,0
T15,100,5619,9365,65000,65000,0
