Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,891,1485,10000,10000,0
T1,100,56,92,10000,10000,0
T2,100,927,1544,10000,10000,0
T3,100,237,394,10000,10000,0
T4,100,85,141,10000,10000,0
T5,100,1821,3034,15000,15000,0
T6,100,803,1337,15000,15000,0
T7,100,1461,2434,15000,15000,0
T8,100,1270,2116,15000,15000,0
T9,100,500,833,15000,15000,0
T10,100,75,124,15000,15000,0
T11,100,577,961,25000,25000,0
T12,100,603,1005,25000,25000,0
T13,100,6893,11488,40000,40000,0
T14,100,1746,2910,55000,55000,0
T15,100,7070,11782,75000,75000,0
