Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,526,876,10000,10000,0
T1,100,863,1438,10000,10000,0
T2,100,494,823,10000,10000,0
T3,100,562,936,10000,10000,0
T4,100,13,21,10000,10000,0
T5,100,305,508,20000,20000,0
T6,100,1707,2844,20000,20000,0
T7,100,111,184,20000,20000,0
T8,100,2949,4915,20000,20000,0
T9,100,98,162,30000,30000,0
T10,100,6762,11269,40000,40000,0
T11,100,2332,3886,50000,50000,0
T12,100,6711,11185,50000,50000,0
T13,100,1283,2138,60000,60000,0
T14,100,1167,1944,60000,60000,0
T15,100,4344,7239,65000,65000,0
