Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,810,1349,10000,10000,0
T1,100,305,507,10000,10000,0
T2,100,98,163,10000,10000,0
T3,100,347,577,10000,10000,0
T4,100,181,301,10000,10000,0
T5,100,195,324,10000,10000,0
T6,100,1329,2215,10000,10000,0
T7,100,618,1029,10000,10000,0
T8,100,689,1147,10000,10000,0
T9,100,2430,4050,15000,15000,0
T10,100,2303,3838,30000,30000,0
T11,100,1414,2356,40000,40000,0
T12,100,1224,2039,60000,60000,0
T13,100,3266,5443,65000,65000,0
T14,100,243,404,70000,70000,0
T15,100,13962,23270,90000,90000,0
