Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,336,559,15000,15000,0
T1,100,897,1494,15000,15000,0
T2,100,11,18,20000,20000,0
T3,100,153,254,20000,20000,0
T4,100,2447,4078,20000,20000,0
T5,100,598,996,35000,35000,0
T6,100,4182,6970,40000,40000,0
T7,100,7016,11693,45000,45000,0
T8,100,7022,11703,55000,55000,0
T9,100,2529,4215,55000,55000,0
T10,100,1737,2894,55000,55000,0
T11,100,6048,10079,60000,60000,0
T12,100,756,1260,70000,70000,0
T13,100,2,3,70000,70000,0
T14,100,3352,5586,80000,80000,0
T15,100,8888,14813,80000,80000,0
