Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,386,642,10000,10000,0
T1,100,98,162,15000,15000,0
T2,100,2160,3599,15000,15000,0
T3,100,2451,4084,20000,20000,0
T4,100,497,827,20000,20000,0
T5,100,1467,2444,20000,20000,0
T6,100,487,811,25000,25000,0
T7,100,4398,7330,35000,35000,0
T8,100,2167,3611,35000,35000,0
T9,100,1674,2790,40000,40000,0
T10,100,587,977,40000,40000,0
T11,100,1012,1686,40000,40000,0
T12,100,553,921,45000,45000,0
T13,100,9611,16018,45000,45000,0
T14,100,942,1569,75000,75000,0
T15,100,1736,2893,75000,75000,0
