Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,998,1663,10000,10000,0
T1,100,72,119,10000,10000,0
T2,100,2508,4180,15000,15000,0
T3,100,917,1527,15000,15000,0
T4,100,1082,1802,15000,15000,0
T5,100,342,570,20000,20000,0
T6,100,5240,8733,25000,25000,0
T7,100,308,513,30000,30000,0
T8,100,1196,1992,30000,30000,0
T9,100,51,85,30000,30000,0
T10,100,39,64,30000,30000,0
T11,100,5078,8462,35000,35000,0
T12,100,2154,3590,40000,40000,0
T13,100,2498,4163,55000,55000,0
T14,100,176,292,55000,55000,0
T15,100,1904,3173,75000,75000,0
