Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,655,1091,10000,10000,0
T1,100,291,484,10000,10000,0
T2,100,320,532,10000,10000,0
T3,100,342,570,10000,10000,0
T4,100,303,505,10000,10000,0
T5,100,287,478,15000,15000,0
T6,100,2097,3494,15000,15000,0
T7,100,2865,4775,15000,15000,0
T8,100,1317,2194,15000,15000,0
T9,100,182,303,20000,20000,0
T10,100,4092,6820,25000,25000,0
T11,100,338,563,25000,25000,0
T12,100,446,742,45000,45000,0
T13,100,2833,4721,45000,45000,0
T14,100,3220,5366,55000,55000,0
T15,100,1090,1816,80000,80000,0
