Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1732,2886,10000,10000,0
T1,100,145,241,10000,10000,0
T2,100,236,392,10000,10000,0
T3,100,28,46,15000,15000,0
T4,100,1260,2099,20000,20000,0
T5,100,1853,3088,20000,20000,0
T6,100,4312,7186,20000,20000,0
T7,100,2442,4070,40000,40000,0
T8,100,2495,4157,40000,40000,0
T9,100,193,321,40000,40000,0
T10,100,1109,1848,40000,40000,0
T11,100,1722,2869,45000,45000,0
T12,100,7347,12245,55000,55000,0
T13,100,2233,3721,60000,60000,0
T14,100,326,543,65000,65000,0
T15,100,462,770,80000,80000,0
