Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,68,112,10000,0
0,1,10000,10100,68,112,20000,8
0,10,100000,100100,68,112,110000,122
0,100,1000000,1000100,68,112,1010000,1239
0,1000,10000000,10000100,68,112,10010000,12412
0,1001,10010000,10010100,68,112,10020000,12423
0,1002,10020000,10020100,68,112,10030000,12441
0,1003,10030000,10030100,68,112,10040000,12449
0,1004,10040000,10040100,68,112,10050000,12459
0,1005,10050000,10050100,68,112,10060000,12475
0,1006,10060000,10060100,68,112,10070000,12486
0,1007,10070000,10070100,68,112,10080000,12496
0,1008,10080000,10080100,68,112,10090000,12515
0,1009,10090000,10090100,68,112,10100000,12523
0,101,1010000,1010100,68,112,1020000,1247
0,1010,10100000,10100100,68,112,10110000,12535
0,1011,10110000,10110100,68,112,10120000,12549
0,1012,10120000,10120100,68,112,10130000,12564
0,1013,10130000,10130100,68,112,10140000,12570
0,1014,10140000,10140100,68,112,10150000,12584
0,1015,10150000,10150100,68,112,10160000,12600
0,1016,10160000,10160100,68,112,10170000,12608
0,1017,10170000,10170100,68,112,10180000,12626
0,1018,10180000,10180100,68,112,10190000,12638
0,1019,10190000,10190100,68,112,10200000,12644
0,102,1020000,1020100,68,112,1030000,1265
0,1020,10200000,10200100,68,112,10210000,12662
0,1021,10210000,10210100,68,112,10220000,12670
0,1022,10220000,10220100,68,112,10230000,12686
0,1023,10230000,10230100,68,112,10240000,12699
0,1024,10240000,10240100,68,112,10250000,12709
0,1025,10250000,10250100,68,112,10260000,12721
0,1026,10260000,10260100,68,112,10270000,12736
0,1027,10270000,10270100,68,112,10280000,12748
0,1028,10280000,10280100,68,112,10290000,12757
0,1029,10290000,10290100,68,112,10300000,12773
0,103,1030000,1030100,68,112,1040000,1273
0,1030,10300000,10300100,68,112,10310000,12787
0,1031,10310000,10310100,68,112,10320000,12793
0,1032,10320000,10320100,68,112,10330000,12813
0,1033,10330000,10330100,68,112,10340000,12821
0,1034,10340000,10340100,68,112,10350000,12830
0,1035,10350000,10350100,68,112,10360000,12847
0,1036,10360000,10360100,68,112,10370000,12861
0,1037,10370000,10370100,68,112,10380000,12871
0,1038,10380000,10380100,68,112,10390000,12885
0,1039,10390000,10390100,68,112,10400000,12896
0,104,1040000,1040100,68,112,1050000,1282
0,1040,10400000,10400100,68,112,10410000,12908
0,1041,10410000,10410100,68,112,10420000,12920
0,1042,10420000,10420100,68,112,10430000,12934
0,1043,10430000,10430100,68,112,10440000,12944
0,1044,10440000,10440100,68,112,10450000,12959
0,1045,10450000,10450100,68,112,10460000,12972
0,1046,10460000,10460100,68,112,10470000,12982
0,1047,10470000,10470100,68,112,10480000,12998
0,1048,10480000,10480100,68,112,10490000,13008
0,1049,10490000,10490100,68,112,10500000,13014
0,105,1050000,1050100,68,112,1060000,1302
0,1050,10500000,10500100,68,112,10510000,13037
0,1051,10510000,10510100,68,112,10520000,13045
0,1052,10520000,10520100,68,112,10530000,13057
0,1053,10530000,10530100,68,112,10540000,13072
0,1054,10540000,10540100,68,112,10550000,13082
0,1055,10550000,10550100,68,112,10560000,13092
0,1056,10560000,10560100,68,112,10570000,13107
0,1057,10570000,10570100,68,112,10580000,13123
0,1058,10580000,10580100,68,112,10590000,13131
0,1059,10590000,10590100,68,112,10600000,13143
0,106,1060000,1060100,68,112,1070000,1312
0,1060,10600000,10600100,68,112,10610000,13159
0,1061,10610000,10610100,68,112,10620000,13166
0,1062,10620000,10620100,68,112,10630000,13185
0,1063,10630000,10630100,68,112,10640000,13193
0,1064,10640000,10640100,68,112,10650000,13205
0,1065,10650000,10650100,68,112,10660000,13221
0,1066,10660000,10660100,68,112,10670000,13231
0,1067,10670000,10670100,68,112,10680000,13244
0,1068,10680000,10680100,68,112,10690000,13258
0,1069,10690000,10690100,68,112,10700000,13266
0,107,1070000,1070100,68,112,1080000,1322
0,1070,10700000,10700100,68,112,10710000,13278
0,1071,10710000,10710100,68,112,10720000,13295
0,1072,10720000,10720100,68,112,10730000,13310
0,1073,10730000,10730100,68,112,10740000,13316
0,1074,10740000,10740100,68,112,10750000,13332
0,1075,10750000,10750100,68,112,10760000,13344
0,1076,10760000,10760100,68,112,10770000,13352
0,1077,10770000,10770100,68,112,10780000,13368
0,1078,10780000,10780100,68,112,10790000,13383
0,1079,10790000,10790100,68,112,10800000,13389
0,108,1080000,1080100,68,112,1090000,1339
0,1080,10800000,10800100,68,112,10810000,13408
0,1081,10810000,10810100,68,112,10820000,13418
0,1082,10820000,10820100,68,112,10830000,13430
0,1083,10830000,10830100,68,112,10840000,13443
0,1084,10840000,10840100,68,112,10850000,13453
0,1085,10850000,10850100,68,112,10860000,13467
0,1086,10860000,10860100,68,112,10870000,13481
0,1087,10870000,10870100,68,112,10880000,13493
0,1088,10880000,10880100,68,112,10890000,13503
0,1089,10890000,10890100,68,112,10900000,13517
0,109,1090000,1090100,68,112,1100000,1347
0,1090,10900000,10900100,68,112,10910000,13531
0,1091,10910000,10910100,68,112,10920000,13537
0,1092,10920000,10920100,68,112,10930000,13559
0,1093,10930000,10930100,68,112,10940000,13567
0,1094,10940000,10940100,68,112,10950000,13576
0,1095,10950000,10950100,68,112,10960000,13594
0,1096,10960000,10960100,68,112,10970000,13604
0,1097,10970000,10970100,68,112,10980000,13614
0,1098,10980000,10980100,68,112,10990000,13629
0,1099,10990000,10990100,68,112,11000000,13641
0,11,110000,110100,68,112,120000,129
0,110,1100000,1100100,68,112,1110000,1360
0,1100,11000000,11000100,68,112,11010000,13654
0,1101,11010000,11010100,68,112,11020000,13666
0,1102,11020000,11020100,68,112,11030000,13682
0,1103,11030000,11030100,68,112,11040000,13688
0,1104,11040000,11040100,68,112,11050000,13702
0,1105,11050000,11050100,68,112,11060000,13715
0,1106,11060000,11060100,68,112,11070000,13727
0,1107,11070000,11070100,68,112,11080000,13744
0,1108,11080000,11080100,68,112,11090000,13754
0,1109,11090000,11090100,68,112,11100000,13762
0,111,1110000,1110100,68,112,1120000,1372
0,1110,11100000,11100100,68,112,11110000,13780
0,1111,11110000,11110100,68,112,11120000,13789
0,1112,11120000,11120100,68,112,11130000,13801
0,1113,11130000,11130100,68,112,11140000,13817
0,1114,11140000,11140100,68,112,11150000,13827
0,1115,11150000,11150100,68,112,11160000,13837
0,1116,11160000,11160100,68,112,11170000,13855
0,1117,11170000,11170100,68,112,11180000,13867
0,1118,11180000,11180100,68,112,11190000,13875
0,1119,11190000,11190100,68,112,11200000,13887
0,112,1120000,1120100,68,112,1130000,1390
0,1120,11200000,11200100,68,112,11210000,13905
0,1121,11210000,11210100,68,112,11220000,13911
0,1122,11220000,11220100,68,112,11230000,13930
0,1123,11230000,11230100,68,112,11240000,13940
0,1124,11240000,11240100,68,112,11250000,13948
0,1125,11250000,11250100,68,112,11260000,13965
0,1126,11260000,11260100,68,112,11270000,13975
0,1127,11270000,11270100,68,112,11280000,13990
0,1128,11280000,11280100,68,112,11290000,14004
0,1129,11290000,11290100,68,112,11300000,14012
0,113,1130000,1130100,68,112,1140000,1396
0,1130,11300000,11300100,68,112,11310000,14026
0,1131,11310000,11310100,68,112,11320000,14038
0,1132,11320000,11320100,68,112,11330000,14052
0,1133,11330000,11330100,68,112,11340000,14059
0,1134,11340000,11340100,68,112,11350000,14078
0,1135,11350000,11350100,68,112,11360000,14090
0,1136,11360000,11360100,68,112,11370000,14098
0,1137,11370000,11370100,68,112,11380000,14116
0,1138,11380000,11380100,68,112,11390000,14127
0,1139,11390000,11390100,68,112,11400000,14133
0,114,1140000,1140100,68,112,1150000,1410
0,1140,11400000,11400100,68,112,11410000,14151
0,1141,11410000,11410100,68,112,11420000,14163
0,1142,11420000,11420100,68,112,11430000,14175
0,1143,11430000,11430100,68,112,11440000,14188
0,1144,11440000,11440100,68,112,11450000,14201
0,1145,11450000,11450100,68,112,11460000,14211
0,1146,11460000,11460100,68,112,11470000,14225
0,1147,11470000,11470100,68,112,11480000,14237
0,1148,11480000,11480100,68,112,11490000,14249
0,1149,11490000,11490100,68,112,11500000,14262
0,115,1150000,1150100,68,112,1160000,1425
0,1150,11500000,11500100,68,112,11510000,14276
0,1151,11510000,11510100,68,112,11520000,14284
0,1152,11520000,11520100,68,112,11530000,14303
0,1153,11530000,11530100,68,112,11540000,14311
0,1154,11540000,11540100,68,112,11550000,14319
0,1155,11550000,11550100,68,112,11560000,14340
0,1156,11560000,11560100,68,112,11570000,14350
0,1157,11570000,11570100,68,112,11580000,14360
0,1158,11580000,11580100,68,112,11590000,14376
0,1159,11590000,11590100,68,112,11600000,14384
0,116,1160000,1160100,68,112,1170000,1433
0,1160,11600000,11600100,68,112,11610000,14397
0,1161,11610000,11610100,68,112,11620000,14410
0,1162,11620000,11620100,68,112,11630000,14428
0,1163,11630000,11630100,68,112,11640000,14434
0,1164,11640000,11640100,68,112,11650000,14448
0,1165,11650000,11650100,68,112,11660000,14462
0,1166,11660000,11660100,68,112,11670000,14471
0,1167,11670000,11670100,68,112,11680000,14487
0,1168,11680000,11680100,68,112,11690000,14497
0,1169,11690000,11690100,68,112,11700000,14507
0,117,1170000,1170100,68,112,1180000,1450
0,1170,11700000,11700100,68,112,11710000,14526
0,1171,11710000,11710100,68,112,11720000,14535
0,1172,11720000,11720100,68,112,11730000,14549
0,1173,11730000,11730100,68,112,11740000,14561
0,1174,11740000,11740100,68,112,11750000,14571
0,1175,11750000,11750100,68,112,11760000,14581
0,1176,11760000,11760100,68,112,11770000,14599
0,1177,11770000,11770100,68,112,11780000,14612
0,1178,11780000,11780100,68,112,11790000,14620
0,1179,11790000,11790100,68,112,11800000,14635
0,118,1180000,1180100,68,112,1190000,1460
0,1180,11800000,11800100,68,112,11810000,14649
0,1181,11810000,11810100,68,112,11820000,14655
0,1182,11820000,11820100,68,112,11830000,14674
0,1183,11830000,11830100,68,112,11840000,14686
0,1184,11840000,11840100,68,112,11850000,14694
0,1185,11850000,11850100,68,112,11860000,14710
0,1186,11860000,11860100,68,112,11870000,14722
0,1187,11870000,11870100,68,112,11880000,14732
0,1188,11880000,11880100,68,112,11890000,14748
0,1189,11890000,11890100,68,112,11900000,14756
0,119,1190000,1190100,68,112,1200000,1470
0,1190,11900000,11900100,68,112,11910000,14772
0,1191,11910000,11910100,68,112,11920000,14784
0,1192,11920000,11920100,68,112,11930000,14798
0,1193,11930000,11930100,68,112,11940000,14807
0,1194,11940000,11940100,68,112,11950000,14821
0,1195,11950000,11950100,68,112,11960000,14833
0,1196,11960000,11960100,68,112,11970000,14841
0,1197,11970000,11970100,68,112,11980000,14862
0,1198,11980000,11980100,68,112,11990000,14872
0,1199,11990000,11990100,68,112,12000000,14879
0,12,120000,120100,68,112,130000,147
0,120,1200000,1200100,68,112,1210000,1488
0,1200,12000000,12000100,68,112,12010000,14899
0,1201,12010000,12010100,68,112,12020000,14907
0,1202,12020000,12020100,68,112,12030000,14919
0,1203,12030000,12030100,68,112,12040000,14931
0,1204,12040000,12040100,68,112,12050000,14946
0,1205,12050000,12050100,68,112,12060000,14956
0,1206,12060000,12060100,68,112,12070000,14971
0,1207,12070000,12070100,68,112,12080000,14985
0,1208,12080000,12080100,68,112,12090000,14993
0,1209,12090000,12090100,68,112,12100000,15005
0,121,1210000,1210100,68,112,1220000,1497
0,1210,12100000,12100100,68,112,12110000,15020
0,1211,12110000,12110100,68,112,12120000,15030
0,1212,12120000,12120100,68,112,12130000,15048
0,1213,12130000,12130100,68,112,12140000,15056
0,1214,12140000,12140100,68,112,12150000,15066
0,1215,12150000,12150100,68,112,12160000,15084
0,1216,12160000,12160100,68,112,12170000,15094
0,1217,12170000,12170100,68,112,12180000,15104
0,1218,12180000,12180100,68,112,12190000,15122
0,1219,12190000,12190100,68,112,12200000,15130
0,122,1220000,1220100,68,112,1230000,1511
0,1220,12200000,12200100,68,112,12210000,15142
0,1221,12210000,12210100,68,112,12220000,15157
0,1222,12220000,12220100,68,112,12230000,15171
0,1223,12230000,12230100,68,112,12240000,15177
0,1224,12240000,12240100,68,112,12250000,15192
0,1225,12250000,12250100,68,112,12260000,15208
0,1226,12260000,12260100,68,112,12270000,15217
0,1227,12270000,12270100,68,112,12280000,15233
0,1228,12280000,12280100,68,112,12290000,15245
0,1229,12290000,12290100,68,112,12300000,15251
0,123,1230000,1230100,68,112,1240000,1523
0,1230,12300000,12300100,68,112,12310000,15269
0,1231,12310000,12310100,68,112,12320000,15277
0,1232,12320000,12320100,68,112,12330000,15294
0,1233,12330000,12330100,68,112,12340000,15307
0,1234,12340000,12340100,68,112,12350000,15317
0,1235,12350000,12350100,68,112,12360000,15329
0,1236,12360000,12360100,68,112,12370000,15343
0,1237,12370000,12370100,68,112,12380000,15356
0,1238,12380000,12380100,68,112,12390000,15364
0,1239,12390000,12390100,68,112,12400000,15380
0,124,1240000,1240100,68,112,1250000,1533
0,1240,12400000,12400100,68,112,12410000,15394
0,1241,12410000,12410100,68,112,12420000,15400
0,1242,12420000,12420100,68,112,12430000,15421
0,1243,12430000,12430100,68,112,12440000,15430
0,1244,12440000,12440100,68,112,12450000,15438
0,1245,12450000,12450100,68,112,12460000,15454
0,1246,12460000,12460100,68,112,12470000,15468
0,1247,12470000,12470100,68,112,12480000,15478
0,1248,12480000,12480100,68,112,12490000,15493
0,1249,12490000,12490100,68,112,12500000,15503
0,125,1250000,1250100,68,112,1260000,1543
0,1250,12500000,12500100,68,112,12510000,15515
0,1251,12510000,12510100,68,112,12520000,15528
0,1252,12520000,12520100,68,112,12530000,15542
0,1253,12530000,12530100,68,112,12540000,15552
0,1254,12540000,12540100,68,112,12550000,15567
0,1255,12550000,12550100,68,112,12560000,15579
0,1256,12560000,12560100,68,112,12570000,15589
0,1257,12570000,12570100,68,112,12580000,15605
0,1258,12580000,12580100,68,112,12590000,15615
0,1259,12590000,12590100,68,112,12600000,15622
0,126,1260000,1260100,68,112,1270000,1563
0,1260,12600000,12600100,68,112,12610000,15645
0,1261,12610000,12610100,68,112,12620000,15653
0,1262,12620000,12620100,68,112,12630000,15665
0,1263,12630000,12630100,68,112,12640000,15679
0,1264,12640000,12640100,68,112,12650000,15689
0,1265,12650000,12650100,68,112,12660000,15700
0,1266,12660000,12660100,68,112,12670000,15714
0,1267,12670000,12670100,68,112,12680000,15730
0,1268,12680000,12680100,68,112,12690000,15738
0,1269,12690000,12690100,68,112,12700000,15751
0,127,1270000,1270100,68,112,1280000,1575
0,1270,12700000,12700100,68,112,12710000,15768
0,1271,12710000,12710100,68,112,12720000,15774
0,1272,12720000,12720100,68,112,12730000,15792
