Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,1494,2490,10000,0
0,1,10000,10100,1494,2490,20000,2
0,10,100000,100100,1494,2490,110000,23
0,11,110000,110100,1494,2490,120000,24
0,12,120000,120100,1494,2490,130000,27
0,13,130000,130100,1494,2490,140000,29
0,14,140000,140100,1494,2490,150000,30
0,15,150000,150100,1494,2490,160000,34
0,16,160000,160100,1494,2490,170000,37
0,17,170000,170100,1494,2490,180000,38
0,18,180000,180100,1494,2490,190000,40
0,19,190000,190100,1494,2490,200000,42
0,2,20000,20100,1494,2490,30000,3
0,20,200000,200100,1494,2490,210000,46
0,21,210000,210100,1494,2490,220000,48
0,22,220000,220100,1494,2490,230000,50
0,23,230000,230100,1494,2490,240000,51
0,24,240000,240100,1494,2490,250000,54
0,25,250000,250100,1494,2490,260000,58
0,26,260000,260100,1494,2490,270000,59
0,27,270000,270100,1494,2490,280000,61
0,28,280000,280100,1494,2490,290000,64
0,29,290000,290100,1494,2490,300000,65
0,3,30000,30100,1494,2490,40000,5
0,30,300000,300100,1494,2490,310000,69
0,31,310000,310100,1494,2490,320000,71
0,32,320000,320100,1494,2490,330000,73
0,33,330000,330100,1494,2490,340000,75
0,34,340000,340100,1494,2490,350000,77
0,35,350000,350100,1494,2490,360000,80
0,36,360000,360100,1494,2490,370000,83
0,37,370000,370100,1494,2490,380000,85
0,38,380000,380100,1494,2490,390000,86
0,39,390000,390100,1494,2490,400000,88
0,4,40000,40100,1494,2490,50000,8
0,40,400000,400100,1494,2490,410000,93
0,41,410000,410100,1494,2490,420000,94
0,42,420000,420100,1494,2490,430000,96
0,43,430000,430100,1494,2490,440000,98
0,44,440000,440100,1494,2490,450000,100
0,45,450000,450100,1494,2490,460000,104
0,46,460000,460100,1494,2490,470000,106
0,47,470000,470100,1494,2490,480000,107
0,48,480000,480100,1494,2490,490000,110
0,49,490000,490100,1494,2490,500000,112
0,5,50000,50100,1494,2490,60000,11
0,50,500000,500100,1494,2490,510000,115
0,51,510000,510100,1494,2490,520000,117
0,52,520000,520100,1494,2490,530000,120
0,53,530000,530100,1494,2490,540000,121
0,54,540000,540100,1494,2490,550000,123
0,55,550000,550100,1494,2490,560000,127
0,56,560000,560100,1494,2490,570000,129
0,57,570000,570100,1494,2490,580000,131
0,58,580000,580100,1494,2490,590000,133
0,59,590000,590100,1494,2490,600000,134
0,6,60000,60100,1494,2490,70000,13
0,7,70000,70100,1494,2490,80000,15
0,8,80000,80100,1494,2490,90000,17
0,9,90000,90100,1494,2490,100000,19
1,0,0,100,1201,2001,15000,1
1,1,15000,15100,1201,2001,30000,4
1,10,150000,150100,1201,2001,165000,36
1,11,165000,165100,1201,2001,180000,39
1,12,180000,180100,1201,2001,195000,41
1,13,195000,195100,1201,2001,210000,47
1,14,210000,210100,1201,2001,225000,49
1,15,225000,225100,1201,2001,240000,52
1,16,240000,240100,1201,2001,255000,57
1,17,255000,255100,1201,2001,270000,60
1,18,270000,270100,1201,2001,285000,63
1,19,285000,285100,1201,2001,300000,66
1,2,30000,30100,1201,2001,45000,7
1,20,300000,300100,1201,2001,315000,70
1,21,315000,315100,1201,2001,330000,74
1,22,330000,330100,1201,2001,345000,76
1,23,345000,345100,1201,2001,360000,81
1,24,360000,360100,1201,2001,375000,84
