Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,0,977,1628,10000,0
0,1,10000,10000,977,1628,20000,3
0,10,100000,100000,977,1628,110000,49
0,11,110000,110000,977,1628,120000,51
0,12,120000,120000,977,1628,130000,60
0,13,130000,130000,977,1628,140000,63
0,14,140000,140000,977,1628,150000,66
0,15,150000,150000,977,1628,160000,74
0,16,160000,160000,977,1628,170000,78
0,17,170000,170000,977,1628,180000,83
0,18,180000,180000,977,1628,190000,89
0,19,190000,190000,977,1628,200000,92
0,2,20000,20000,977,1628,30000,9
0,20,200000,200000,977,1628,210000,98
0,21,210000,210000,977,1628,220000,102
0,22,220000,220000,977,1628,230000,110
0,23,230000,230000,977,1628,240000,112
0,24,240000,240000,977,1628,250000,118
0,25,250000,250000,977,1628,260000,124
0,26,260000,260000,977,1628,270000,127
0,27,270000,270000,977,1628,280000,134
0,28,280000,280000,977,1628,290000,138
0,29,290000,290000,977,1628,300000,140
0,3,30000,30000,977,1628,40000,13
0,4,40000,40000,977,1628,50000,17
0,5,50000,50000,977,1628,60000,22
0,6,60000,60000,977,1628,70000,28
0,7,70000,70000,977,1628,80000,35
0,8,80000,80000,977,1628,90000,38
0,9,90000,90000,977,1628,100000,42
1,0,0,0,1456,2426,10000,1
1,1,10000,10000,1456,2426,20000,4
1,10,100000,100000,1456,2426,110000,50
1,11,110000,110000,1456,2426,120000,52
1,12,120000,120000,1456,2426,130000,61
1,13,130000,130000,1456,2426,140000,64
1,14,140000,140000,1456,2426,150000,67
1,15,150000,150000,1456,2426,160000,75
1,16,160000,160000,1456,2426,170000,79
1,17,170000,170000,1456,2426,180000,84
1,18,180000,180000,1456,2426,190000,90
1,19,190000,190000,1456,2426,200000,93
1,2,20000,20000,1456,2426,30000,10
1,20,200000,200000,1456,2426,210000,99
1,21,210000,210000,1456,2426,220000,103
1,22,220000,220000,1456,2426,230000,111
1,23,230000,230000,1456,2426,240000,113
1,24,240000,240000,1456,2426,250000,119
1,25,250000,250000,1456,2426,260000,125
1,26,260000,260000,1456,2426,270000,128
1,27,270000,270000,1456,2426,280000,135
1,28,280000,280000,1456,2426,290000,139
1,29,290000,290000,1456,2426,300000,141
1,3,30000,30000,1456,2426,40000,14
1,4,40000,40000,1456,2426,50000,18
