Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3911,6517,10000,10000,0
T1,100,51,84,10000,10000,0
T2,100,2874,4790,15000,15000,0
T3,100,5581,9301,15000,15000,0
T4,100,6455,10758,20000,20000,0
T5,100,1819,3031,25000,25000,0
T6,100,1944,3239,30000,30000,0
T7,100,3297,5495,30000,30000,0
T8,100,8710,14516,30000,30000,0
T9,100,6557,10928,30000,30000,0
T10,100,486,810,35000,35000,0
T11,100,6032,10053,45000,45000,0
T12,100,14421,24034,50000,50000,0
T13,100,9770,16282,50000,50000,0
T14,100,24197,40328,50000,50000,0
T15,100,15424,25706,75000,75000,0
