Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,164,273,10000,10000,0
T1,750,914,1522,15000,15000,0
T2,1000,2961,4934,20000,20000,0
T3,1000,6987,11644,20000,20000,0
T4,1000,4788,7980,20000,20000,0
T5,1250,7739,12897,25000,25000,0
T6,1250,6178,10296,25000,25000,0
T7,1250,5639,9398,25000,25000,0
T8,1500,7474,12456,30000,30000,0
T9,1750,16169,26948,35000,35000,0
T10,1750,14503,24171,35000,35000,0
T11,2500,10567,17611,50000,50000,0
T12,2750,6587,10977,55000,55000,0
T13,2750,8484,14140,55000,55000,0
T14,2750,8039,13397,55000,55000,0
T15,3500,477,794,70000,70000,0
