Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,138,229,10000,10000,0
T1,100,2503,4171,10000,10000,0
T2,100,2451,4084,15000,15000,0
T3,100,1854,3089,20000,20000,0
T4,100,4872,8119,20000,20000,0
T5,100,1368,2280,20000,20000,0
T6,100,4748,7913,20000,20000,0
T7,100,2340,3900,25000,25000,0
T8,100,5087,8477,30000,30000,0
T9,100,168,280,35000,35000,0
T10,100,12893,21488,40000,40000,0
T11,100,17858,29763,40000,40000,0
T12,100,14516,24193,65000,65000,0
T13,100,13849,23081,65000,65000,0
T14,100,35486,59142,70000,70000,0
T15,100,23288,38812,75000,75000,0
