Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1034,1723,10000,10000,0
T1,100,1875,3125,10000,10000,0
T2,100,2091,3484,10000,10000,0
T3,100,914,1522,20000,20000,0
T4,100,3751,6251,20000,20000,0
T5,100,5798,9663,20000,20000,0
T6,100,8001,13335,20000,20000,0
T7,100,2936,4893,20000,20000,0
T8,100,5815,9691,25000,25000,0
T9,100,7963,13271,30000,30000,0
T10,100,6086,10142,30000,30000,0
T11,100,12066,20109,30000,30000,0
T12,100,2094,3490,30000,30000,0
T13,100,3955,6591,35000,35000,0
T14,100,11664,19440,35000,35000,0
T15,100,10264,17106,60000,60000,0
