Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,729,1214,10000,10000,0
T1,100,3170,5283,10000,10000,0
T2,100,722,1202,10000,10000,0
T3,100,6203,10338,15000,15000,0
T4,100,9552,15919,20000,20000,0
T5,100,4409,7347,20000,20000,0
T6,100,648,1080,20000,20000,0
T7,100,5334,8890,25000,25000,0
T8,100,1700,2833,30000,30000,0
T9,100,14640,24399,30000,30000,0
T10,100,4557,7594,40000,40000,0
T11,100,9533,15888,40000,40000,0
T12,100,13974,23289,50000,50000,0
T13,100,11504,19172,75000,75000,0
T14,100,13046,21743,85000,85000,0
T15,100,5178,8630,90000,90000,0
