Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2474,4122,10000,10000,0
T1,100,54,90,10000,10000,0
T2,100,1023,1704,15000,15000,0
T3,100,4534,7556,15000,15000,0
T4,100,2817,4695,20000,20000,0
T5,100,11417,19027,30000,30000,0
T6,100,9629,16047,30000,30000,0
T7,100,2018,3363,40000,40000,0
T8,100,6978,11629,40000,40000,0
T9,100,5047,8411,45000,45000,0
T10,100,8115,13524,45000,45000,0
T11,100,20625,34375,55000,55000,0
T12,100,16639,27731,70000,70000,0
T13,100,13165,21941,75000,75000,0
T14,100,13853,23088,90000,90000,0
T15,100,39160,65266,90000,90000,0
