Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2254,3756,10000,10000,0
T1,100,733,1221,10000,10000,0
T2,100,4302,7170,15000,15000,0
T3,100,793,1321,15000,15000,0
T4,100,1358,2263,15000,15000,0
T5,100,3033,5055,15000,15000,0
T6,100,6428,10713,15000,15000,0
T7,100,9028,15046,20000,20000,0
T8,100,5434,9056,20000,20000,0
T9,100,4811,8018,30000,30000,0
T10,100,14514,24190,45000,45000,0
T11,100,30,50,45000,45000,0
T12,100,22737,37894,45000,45000,0
T13,100,1934,3222,50000,50000,0
T14,100,12015,20024,55000,55000,0
T15,100,2519,4197,80000,80000,0
