Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2241,3734,10000,10000,0
T1,100,54,90,10000,10000,0
T2,100,2541,4234,10000,10000,0
T3,100,3063,5104,10000,10000,0
T4,100,1260,2100,20000,20000,0
T5,100,4337,7227,20000,20000,0
T6,100,866,1442,20000,20000,0
T7,100,3074,5123,20000,20000,0
T8,100,2159,3597,25000,25000,0
T9,100,10503,17504,25000,25000,0
T10,100,12273,20455,30000,30000,0
T11,100,6411,10684,35000,35000,0
T12,100,3813,6354,35000,35000,0
T13,100,21861,36434,45000,45000,0
T14,100,11422,19036,45000,45000,0
T15,100,11699,19497,80000,80000,0
