Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3209,5347,10000,10000,0
T1,100,4541,7568,10000,10000,0
T2,100,959,1597,10000,10000,0
T3,100,416,692,15000,15000,0
T4,100,428,712,20000,20000,0
T5,100,5582,9302,20000,20000,0
T6,100,857,1427,25000,25000,0
T7,100,987,1645,25000,25000,0
T8,100,12348,20579,30000,30000,0
T9,100,278,463,35000,35000,0
T10,100,5249,8748,50000,50000,0
T11,100,29447,49078,70000,70000,0
T12,100,36871,61451,70000,70000,0
T13,100,23852,39753,75000,75000,0
T14,100,434,722,80000,80000,0
T15,100,26291,43817,90000,90000,0
