Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2568,4279,10000,10000,0
T1,100,4638,7730,10000,10000,0
T2,100,4504,7506,10000,10000,0
T3,100,2249,3747,10000,10000,0
T4,100,361,601,10000,10000,0
T5,100,1871,3117,15000,15000,0
T6,100,6030,10049,15000,15000,0
T7,100,695,1158,20000,20000,0
T8,100,8078,13463,20000,20000,0
T9,100,1305,2175,20000,20000,0
T10,100,114,190,30000,30000,0
T11,100,18036,30060,35000,35000,0
T12,100,5055,8424,35000,35000,0
T13,100,5656,9426,60000,60000,0
T14,100,1788,2979,75000,75000,0
T15,100,9281,15468,80000,80000,0
