Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,0,3058,5096,10000,0
0,1,10000,10000,3058,5096,20000,1
0,10,100000,100000,3058,5096,110000,39
0,100,1000000,1000000,3058,5096,1010000,398
0,1000,10000000,10000000,3058,5096,10010000,3997
0,1001,10010000,10010000,3058,5096,10020000,4000
0,1002,10020000,10020000,3058,5096,10030000,4006
0,1003,10030000,10030000,3058,5096,10040000,4007
0,1004,10040000,10040000,3058,5096,10050000,4014
0,1005,10050000,10050000,3058,5096,10060000,4016
0,1006,10060000,10060000,3058,5096,10070000,4020
0,1007,10070000,10070000,3058,5096,10080000,4022
0,1008,10080000,10080000,3058,5096,10090000,4031
0,1009,10090000,10090000,3058,5096,10100000,4032
0,101,1010000,1010000,3058,5096,1020000,401
0,1010,10100000,10100000,3058,5096,10110000,4037
0,1011,10110000,10110000,3058,5096,10120000,4040
0,1012,10120000,10120000,3058,5096,10130000,4046
0,1013,10130000,10130000,3058,5096,10140000,4047
0,1014,10140000,10140000,3058,5096,10150000,4052
0,1015,10150000,10150000,3058,5096,10160000,4056
0,1016,10160000,10160000,3058,5096,10170000,4061
0,1017,10170000,10170000,3058,5096,10180000,4064
0,1018,10180000,10180000,3058,5096,10190000,4070
0,1019,10190000,10190000,3058,5096,10200000,4071
0,102,1020000,1020000,3058,5096,1030000,407
0,1020,10200000,10200000,3058,5096,10210000,4078
0,1021,10210000,10210000,3058,5096,10220000,4079
0,1022,10220000,10220000,3058,5096,10230000,4086
0,1023,10230000,10230000,3058,5096,10240000,4087
0,1024,10240000,10240000,3058,5096,10250000,4092
0,1025,10250000,10250000,3058,5096,10260000,4096
0,1026,10260000,10260000,3058,5096,10270000,4102
0,1027,10270000,10270000,3058,5096,10280000,4104
0,1028,10280000,10280000,3058,5096,10290000,4109
0,1029,10290000,10290000,3058,5096,10300000,4112
0,103,1030000,1030000,3058,5096,1040000,408
0,1030,10300000,10300000,3058,5096,10310000,4117
0,1031,10310000,10310000,3058,5096,10320000,4118
0,1032,10320000,10320000,3058,5096,10330000,4127
0,1033,10330000,10330000,3058,5096,10340000,4128
0,1034,10340000,10340000,3058,5096,10350000,4132
0,1035,10350000,10350000,3058,5096,10360000,4135
0,1036,10360000,10360000,3058,5096,10370000,4142
0,1037,10370000,10370000,3058,5096,10380000,4144
0,1038,10380000,10380000,3058,5096,10390000,4149
0,1039,10390000,10390000,3058,5096,10400000,4152
0,104,1040000,1040000,3058,5096,1050000,413
0,1040,10400000,10400000,3058,5096,10410000,4158
0,1041,10410000,10410000,3058,5096,10420000,4159
0,1042,10420000,10420000,3058,5096,10430000,4164
0,1043,10430000,10430000,3058,5096,10440000,4167
0,1044,10440000,10440000,3058,5096,10450000,4174
0,1045,10450000,10450000,3058,5096,10460000,4176
0,1046,10460000,10460000,3058,5096,10470000,4182
0,1047,10470000,10470000,3058,5096,10480000,4184
0,1048,10480000,10480000,3058,5096,10490000,4189
0,1049,10490000,10490000,3058,5096,10500000,4190
0,105,1050000,1050000,3058,5096,1060000,417
0,1050,10500000,10500000,3058,5096,10510000,4198
0,1051,10510000,10510000,3058,5096,10520000,4199
0,1052,10520000,10520000,3058,5096,10530000,4205
0,1053,10530000,10530000,3058,5096,10540000,4209
0,1054,10540000,10540000,3058,5096,10550000,4213
0,1055,10550000,10550000,3058,5096,10560000,4215
0,1056,10560000,10560000,3058,5096,10570000,4221
0,1057,10570000,10570000,3058,5096,10580000,4225
0,1058,10580000,10580000,3058,5096,10590000,4229
0,1059,10590000,10590000,3058,5096,10600000,4230
0,106,1060000,1060000,3058,5096,1070000,421
0,1060,10600000,10600000,3058,5096,10610000,4238
0,1061,10610000,10610000,3058,5096,10620000,4239
0,1062,10620000,10620000,3058,5096,10630000,4246
0,1063,10630000,10630000,3058,5096,10640000,4247
0,1064,10640000,10640000,3058,5096,10650000,4254
0,1065,10650000,10650000,3058,5096,10660000,4256
