Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,347,578,10000,10000,0
T1,100,89,148,10000,10000,0
T2,100,51,84,10000,10000,0
T3,100,101,168,10000,10000,0
T4,100,576,959,15000,15000,0
T5,100,492,819,15000,15000,0
T6,100,470,782,15000,15000,0
T7,100,577,961,20000,20000,0
T8,100,48,79,20000,20000,0
T9,100,186,310,25000,25000,0
T10,100,78,130,35000,35000,0
T11,100,263,438,35000,35000,0
T12,100,105,175,45000,45000,0
T13,100,237,394,50000,50000,0
T14,100,560,933,65000,65000,0
T15,100,1035,1725,70000,70000,0
