Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,80,133,10000,10000,0
T1,100,40,66,10000,10000,0
T2,100,316,526,10000,10000,0
T3,100,291,484,20000,20000,0
T4,100,82,136,20000,20000,0
T5,100,512,852,25000,25000,0
T6,100,417,694,25000,25000,0
T7,100,172,286,25000,25000,0
T8,100,1032,1719,30000,30000,0
T9,100,479,797,35000,35000,0
T10,100,378,630,35000,35000,0
T11,100,1436,2392,50000,50000,0
T12,100,127,211,50000,50000,0
T13,100,644,1073,55000,55000,0
T14,100,75,124,60000,60000,0
T15,100,2158,3596,70000,70000,0
