Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,101,168,10000,10000,0
T1,100,610,1016,10000,10000,0
T2,100,303,505,15000,15000,0
T3,100,77,128,20000,20000,0
T4,100,59,97,20000,20000,0
T5,100,560,933,25000,25000,0
T6,100,209,347,30000,30000,0
T7,100,225,375,35000,35000,0
T8,100,203,338,40000,40000,0
T9,100,168,279,50000,50000,0
T10,100,2334,3890,50000,50000,0
T11,100,278,463,70000,70000,0
T12,100,1008,1680,75000,75000,0
T13,100,356,593,75000,75000,0
T14,100,65,107,80000,80000,0
T15,100,2393,3988,85000,85000,0
