Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,82,136,10000,10000,0
T1,100,280,466,10000,10000,0
T2,100,150,250,10000,10000,0
T3,100,144,240,15000,15000,0
T4,100,216,359,15000,15000,0
T5,100,243,405,15000,15000,0
T6,100,444,740,20000,20000,0
T7,100,212,353,20000,20000,0
T8,100,212,353,20000,20000,0
T9,100,1590,2650,25000,25000,0
T10,100,110,182,25000,25000,0
T11,100,465,774,45000,45000,0
T12,100,75,124,50000,50000,0
T13,100,260,432,50000,50000,0
T14,100,1112,1852,60000,60000,0
T15,100,137,227,75000,75000,0
