Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,243,404,10000,10000,0
T1,100,9,14,10000,10000,0
T2,100,30,50,10000,10000,0
T3,100,170,283,10000,10000,0
T4,100,14,23,10000,10000,0
T5,100,131,218,10000,10000,0
T6,100,125,208,10000,10000,0
T7,100,162,269,15000,15000,0
T8,100,138,229,15000,15000,0
T9,100,1242,2070,20000,20000,0
T10,100,140,233,20000,20000,0
T11,100,296,493,20000,20000,0
T12,100,971,1618,35000,35000,0
T13,100,38,62,45000,45000,0
T14,100,1489,2481,50000,50000,0
T15,100,350,583,60000,60000,0
