Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,521,868,10000,10000,0
T1,100,95,157,10000,10000,0
T2,100,182,303,10000,10000,0
T3,100,493,821,10000,10000,0
T4,100,101,167,20000,20000,0
T5,100,19,31,20000,20000,0
T6,100,321,535,25000,25000,0
T7,100,214,356,25000,25000,0
T8,100,429,714,30000,30000,0
T9,100,529,881,35000,35000,0
T10,100,143,238,35000,35000,0
T11,100,231,385,35000,35000,0
T12,100,170,282,40000,40000,0
T13,100,611,1018,60000,60000,0
T14,100,1992,3319,75000,75000,0
T15,100,247,411,90000,90000,0
