Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,638,1062,15000,15000,0
T1,100,17,28,15000,15000,0
T2,100,60,100,15000,15000,0
T3,100,29,48,20000,20000,0
T4,100,572,953,25000,25000,0
T5,100,522,869,25000,25000,0
T6,100,79,131,25000,25000,0
T7,100,1359,2264,30000,30000,0
T8,100,711,1185,35000,35000,0
T9,100,368,612,45000,45000,0
T10,100,580,966,45000,45000,0
T11,100,402,669,45000,45000,0
T12,100,993,1655,75000,75000,0
T13,100,805,1341,75000,75000,0
T14,100,1180,1966,75000,75000,0
T15,100,705,1174,80000,80000,0
