Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,124,206,10000,10000,0
T1,100,299,498,10000,10000,0
T2,100,176,292,10000,10000,0
T3,100,9,14,15000,15000,0
T4,100,6,9,15000,15000,0
T5,100,40,66,15000,15000,0
T6,100,108,180,15000,15000,0
T7,100,1565,2607,25000,25000,0
T8,100,410,683,25000,25000,0
T9,100,48,79,40000,40000,0
T10,100,1287,2145,40000,40000,0
T11,100,217,361,55000,55000,0
T12,100,380,633,60000,60000,0
T13,100,852,1420,60000,60000,0
T14,100,653,1087,60000,60000,0
T15,100,1520,2533,70000,70000,0
