Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,165,274,10000,10000,0
T1,100,188,312,10000,10000,0
T2,100,198,330,10000,10000,0
T3,100,137,227,10000,10000,0
T4,100,390,649,10000,10000,0
T5,100,283,471,15000,15000,0
T6,100,41,67,15000,15000,0
T7,100,191,317,15000,15000,0
T8,100,162,269,20000,20000,0
T9,100,459,765,20000,20000,0
T10,100,387,645,25000,25000,0
T11,100,185,307,35000,35000,0
T12,100,74,122,50000,50000,0
T13,100,528,880,60000,60000,0
T14,100,1667,2778,85000,85000,0
T15,100,1399,2331,85000,85000,0
