Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,597,994,10000,10000,0
T1,100,260,432,10000,10000,0
T2,100,336,560,10000,10000,0
T3,100,36,59,10000,10000,0
T4,100,6,9,10000,10000,0
T5,100,191,317,15000,15000,0
T6,100,48,79,15000,15000,0
T7,100,268,446,25000,25000,0
T8,100,168,280,25000,25000,0
T9,100,284,473,25000,25000,0
T10,100,939,1564,30000,30000,0
T11,100,128,213,35000,35000,0
T12,100,882,1469,50000,50000,0
T13,100,25,41,50000,50000,0
T14,100,659,1097,50000,50000,0
T15,100,357,595,60000,60000,0
