Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,91,151,10000,10000,0
T1,100,168,279,10000,10000,0
T2,100,201,334,15000,15000,0
T3,100,99,165,15000,15000,0
T4,100,267,445,15000,15000,0
T5,100,150,250,20000,20000,0
T6,100,430,716,20000,20000,0
T7,100,93,155,30000,30000,0
T8,100,51,85,35000,35000,0
T9,100,300,500,35000,35000,0
T10,100,683,1138,40000,40000,0
T11,100,413,687,40000,40000,0
T12,100,3723,6204,65000,65000,0
T13,100,372,620,70000,70000,0
T14,100,671,1118,70000,70000,0
T15,100,2612,4352,75000,75000,0
