Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,254,422,10000,10000,0
T1,100,38,62,10000,10000,0
T2,100,267,444,10000,10000,0
T3,100,293,488,15000,15000,0
T4,100,176,292,15000,15000,0
T5,100,6,10,15000,15000,0
T6,100,1052,1753,15000,15000,0
T7,100,825,1375,20000,20000,0
T8,100,137,227,25000,25000,0
T9,100,325,541,25000,25000,0
T10,100,23,38,30000,30000,0
T11,100,26,42,35000,35000,0
T12,100,75,124,35000,35000,0
T13,100,90,150,45000,45000,0
T14,100,241,401,60000,60000,0
T15,100,1133,1887,85000,85000,0
