Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,275,458,10000,10000,0
T1,100,137,227,10000,10000,0
T2,100,17,28,10000,10000,0
T3,100,95,158,15000,15000,0
T4,100,80,133,15000,15000,0
T5,100,96,159,15000,15000,0
T6,100,608,1013,20000,20000,0
T7,100,470,782,20000,20000,0
T8,100,117,194,25000,25000,0
T9,100,545,908,25000,25000,0
T10,100,254,422,30000,30000,0
T11,100,288,480,30000,30000,0
T12,100,585,975,30000,30000,0
T13,100,601,1001,45000,45000,0
T14,100,2114,3522,85000,85000,0
T15,100,1970,3282,85000,85000,0
