Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,243,405,10000,10000,0
T1,100,134,222,10000,10000,0
T2,100,139,231,15000,15000,0
T3,100,338,563,15000,15000,0
T4,100,5,7,15000,15000,0
T5,100,181,301,15000,15000,0
T6,100,86,142,15000,15000,0
T7,100,788,1313,15000,15000,0
T8,100,176,292,20000,20000,0
T9,100,306,509,20000,20000,0
T10,100,119,197,25000,25000,0
T11,100,237,395,25000,25000,0
T12,100,429,715,25000,25000,0
T13,100,757,1261,50000,50000,0
T14,100,1118,1863,80000,80000,0
T15,100,1475,2457,95000,95000,0
