Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,168,279,10000,10000,0
T1,100,42,70,10000,10000,0
T2,100,640,1066,15000,15000,0
T3,100,248,412,15000,15000,0
T4,100,150,250,15000,15000,0
T5,100,168,280,15000,15000,0
T6,100,354,590,20000,20000,0
T7,100,723,1204,20000,20000,0
T8,100,287,478,20000,20000,0
T9,100,193,321,25000,25000,0
T10,100,11,17,25000,25000,0
T11,100,567,944,45000,45000,0
T12,100,152,252,60000,60000,0
T13,100,1102,1836,60000,60000,0
T14,100,1187,1977,75000,75000,0
T15,100,1250,2083,95000,95000,0
