Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,243,405,10000,10000,0
T1,100,102,169,15000,15000,0
T2,100,57,95,15000,15000,0
T3,100,267,445,25000,25000,0
T4,100,497,827,25000,25000,0
T5,100,516,860,30000,30000,0
T6,100,1179,1964,35000,35000,0
T7,100,250,416,35000,35000,0
T8,100,153,254,45000,45000,0
T9,100,413,688,45000,45000,0
T10,100,1358,2262,45000,45000,0
T11,100,1103,1838,55000,55000,0
T12,100,192,320,60000,60000,0
T13,100,764,1272,60000,60000,0
T14,100,1605,2675,90000,90000,0
T15,100,1800,3000,90000,90000,0
