Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,127,211,10000,10000,0
T1,100,162,270,10000,10000,0
T2,100,39,64,10000,10000,0
T3,100,16,26,10000,10000,0
T4,100,180,300,15000,15000,0
T5,100,213,355,20000,20000,0
T6,100,465,775,20000,20000,0
T7,100,317,528,25000,25000,0
T8,100,466,776,40000,40000,0
T9,100,1857,3094,40000,40000,0
T10,100,111,185,40000,40000,0
T11,100,481,801,50000,50000,0
T12,100,1835,3058,75000,75000,0
T13,100,12,20,90000,90000,0
T14,100,4136,6893,90000,90000,0
T15,100,558,930,90000,90000,0
