Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5,8,10000,10000,0
T1,100,250,416,10000,10000,0
T2,100,247,411,15000,15000,0
T3,100,123,204,15000,15000,0
T4,100,36,59,20000,20000,0
T5,100,458,762,20000,20000,0
T6,100,451,751,25000,25000,0
T7,100,106,176,30000,30000,0
T8,100,1761,2934,50000,50000,0
T9,100,3164,5273,55000,55000,0
T10,100,234,390,60000,60000,0
T11,100,670,1116,60000,60000,0
T12,100,1248,2079,70000,70000,0
T13,100,423,704,70000,70000,0
T14,100,768,1280,75000,75000,0
T15,100,156,260,80000,80000,0
